Crash ID,Agency,Case ID,County,Crash Date,Crash Death Count,Latitude,Longitude,Person Death Count,Person Type
17922711,HOLLYWOOD PARK POLICE DEPARTMENT,203199,BEXAR,2020-10-17,1,29.59935494,-98.47532231,1,4 - PEDESTRIAN
17951355,SAN ANTONIO POLICE DEPARTMENT,SAPD20200619,BEXAR,2020-10-20,1,29.44155203,-98.63954989,1,4 - PEDESTRIAN
17929407,SAN ANTONIO POLICE DEPARTMENT,SAPD20201906,BEXAR,2020-10-21,1,29.4316239,-98.56250078,1,4 - PEDESTRIAN
17929440,SAN ANTONIO POLICE DEPARTMENT,SAPD20201937,BEXAR,2020-10-21,1,29.44518005,-98.52502827,1,4 - PEDESTRIAN
17932298,SAN ANTONIO POLICE DEPARTMENT,SAPD20202175,BEXAR,2020-10-22,1,29.53169328,-98.49396294,1,4 - PEDESTRIAN
17948374,SAN ANTONIO POLICE DEPARTMENT,SAPD20210812,BEXAR,2020-11-03,1,29.43820166,-98.6789169,1,4 - PEDESTRIAN
17948372,SAN ANTONIO POLICE DEPARTMENT,SAPD20212129,BEXAR,2020-11-05,1,29.36402928,-98.44120645,1,4 - PEDESTRIAN
17973330,SAN ANTONIO POLICE DEPARTMENT,SAPD20217462,BEXAR,2020-11-13,1,29.50763118,-98.41140774,1,4 - PEDESTRIAN
17993403,SAN ANTONIO POLICE DEPARTMENT,SAPD20216872,BEXAR,2020-11-13,1,29.51161417,-98.53511336,1,4 - PEDESTRIAN
17972638,SAN ANTONIO POLICE DEPARTMENT,SAPD20221370,BEXAR,2020-11-19,1,29.46238525,-98.56179024,1,4 - PEDESTRIAN
18020507,SAN ANTONIO POLICE DEPARTMENT,SAPD20223799,BEXAR,2020-11-23,1,29.33021499,-98.53317231,1,4 - PEDESTRIAN
18008310,SAN ANTONIO POLICE DEPARTMENT,SAPD20227480,BEXAR,2020-11-29,1,29.56510421,-98.38888979,1,4 - PEDESTRIAN
17999111,SAN ANTONIO POLICE DEPARTMENT,SAPD20229409,BEXAR,2020-12-02,1,29.51414528,-98.50681231,1,4 - PEDESTRIAN
18027110,SAN ANTONIO POLICE DEPARTMENT,SAPD20232080,BEXAR,2020-12-07,1,29.39100962,-98.51178948,1,4 - PEDESTRIAN
18015412,SAN ANTONIO POLICE DEPARTMENT,SAPD20233800,BEXAR,2020-12-09,2,29.44609028,-98.5344485,1,4 - PEDESTRIAN
18015412,SAN ANTONIO POLICE DEPARTMENT,SAPD20233800,BEXAR,2020-12-09,2,29.44609028,-98.5344485,1,4 - PEDESTRIAN
18058171,HELOTES POLICE DEPARTMENT,20-03096,BEXAR,2020-12-10,1,29.58238956,-98.69299996,1,4 - PEDESTRIAN
18015241,BEXAR COUNTY LAW ENFORCEMENT,2020-BCSO-023513,BEXAR,2020-12-15,1,29.50810211,-98.35222416,1,4 - PEDESTRIAN
18015242,BEXAR COUNTY LAW ENFORCEMENT,2020-BCSO-023516,BEXAR,2020-12-15,1,29.50809646,-98.35223062,1,4 - PEDESTRIAN
18017207,SAN ANTONIO POLICE DEPARTMENT,SAPD20238544,BEXAR,2020-12-16,1,29.44765866,-98.4278312,1,4 - PEDESTRIAN
18039093,SAN ANTONIO POLICE DEPARTMENT,SAPD20240976,BEXAR,2020-12-20,1,29.48096042,-98.60424786,1,4 - PEDESTRIAN
18029932,SAN ANTONIO POLICE DEPARTMENT,SAPD20243349,BEXAR,2020-12-23,1,29.50426576,-98.58426583,1,4 - PEDESTRIAN
18036845,BEXAR COUNTY LAW ENFORCEMENT,2020-BCSO-024247,BEXAR,2020-12-29,1,29.16112128,-98.48254919,1,4 - PEDESTRIAN
18062420,SAN ANTONIO POLICE DEPARTMENT,SAPD20247107,BEXAR,2020-12-29,1,No Data,No Data,1,4 - PEDESTRIAN
18065255,SAN ANTONIO POLICE DEPARTMENT,sapd21002390,BEXAR,2021-01-04,1,29.34261065,-98.62554537,1,4 - PEDESTRIAN
18063876,SAN ANTONIO POLICE DEPARTMENT,sapd21003731,BEXAR,2021-01-06,1,29.40715757,-98.66313298,1,4 - PEDESTRIAN
18054949,SAN ANTONIO POLICE DEPARTMENT,SAPD21006400,BEXAR,2021-01-10,1,29.50631272,-98.52594328,1,4 - PEDESTRIAN
18085224,SAN ANTONIO POLICE DEPARTMENT,SAPD21019516,BEXAR,2021-01-30,1,29.44681139,-98.54105219,1,4 - PEDESTRIAN
18106655,SAN ANTONIO POLICE DEPARTMENT,SAPD21025673,BEXAR,2021-02-08,1,29.45893319,-98.62519248,1,4 - PEDESTRIAN
18122303,SAN ANTONIO POLICE DEPARTMENT,sapd21029064,BEXAR,2021-02-14,1,29.38793557,-98.51202814,1,4 - PEDESTRIAN
18115010,SAN ANTONIO POLICE DEPARTMENT,SAPD21030742,BEXAR,2021-02-18,1,29.37254417,-98.63959239,1,4 - PEDESTRIAN
18127111,SAN ANTONIO POLICE DEPARTMENT,SAPD21036733,BEXAR,2021-02-27,1,29.40069204,-98.53523475,1,4 - PEDESTRIAN
18150544,SAN ANTONIO POLICE DEPARTMENT,SAPD21043257,BEXAR,2021-03-09,1,29.70873743,-98.4493617,1,4 - PEDESTRIAN
18167198,HELOTES POLICE DEPARTMENT,21-00610,BEXAR,2021-03-17,1,29.58229713,-98.69292315,1,4 - PEDESTRIAN
18155226,SAN ANTONIO POLICE DEPARTMENT,SAPD21049245,BEXAR,2021-03-18,1,29.34262395,-98.61687044,1,4 - PEDESTRIAN
18192410,SAN ANTONIO POLICE DEPARTMENT,SAPD21049183,BEXAR,2021-03-18,1,No Data,No Data,1,4 - PEDESTRIAN
18168786,SAN ANTONIO POLICE DEPARTMENT,SAPD21050956,BEXAR,2021-03-20,1,29.42914824,-98.56746469,1,4 - PEDESTRIAN
18180561,SAN ANTONIO POLICE DEPARTMENT,SAPD21058928,BEXAR,2021-03-31,1,29.48389595,-98.3538743,1,4 - PEDESTRIAN
18179978,SAN ANTONIO POLICE DEPARTMENT,SAPD21059114,BEXAR,2021-04-01,1,29.43144497,-98.46400099,1,4 - PEDESTRIAN
18193111,BEXAR COUNTY LAW ENFORCEMENT,2021-BCSO-005899,BEXAR,2021-04-02,1,29.22030428,-98.42841904,1,4 - PEDESTRIAN
18203976,SAN ANTONIO POLICE DEPARTMENT,SAPD21063995,BEXAR,2021-04-07,1,29.43545424,-98.48477982,1,4 - PEDESTRIAN
18214362,SAN ANTONIO POLICE DEPARTMENT,SAPD21068813,BEXAR,2021-04-14,1,29.43909397,-98.45408154,1,4 - PEDESTRIAN
18214630,BEXAR COUNTY LAW ENFORCEMENT,2021-BCSO-007097,BEXAR,2021-04-16,1,29.23802612,-98.45345374,1,4 - PEDESTRIAN
18232784,SAN ANTONIO POLICE DEPARTMENT,SAPD21070879,BEXAR,2021-04-17,1,29.39202498,-98.43421233,1,4 - PEDESTRIAN
18231874,SAN ANTONIO POLICE DEPARTMENT,SAPD21080497,BEXAR,2021-05-01,1,29.3648939,-98.60809469,1,4 - PEDESTRIAN
18270324,SAN ANTONIO POLICE DEPARTMENT,SAPD21081295,BEXAR,2021-05-02,1,29.59705136,-98.56929674,1,4 - PEDESTRIAN
18260316,SAN ANTONIO POLICE DEPARTMENT,SAPD21088362,BEXAR,2021-05-11,1,29.39436362,-98.4046211,1,4 - PEDESTRIAN
18253387,SAN ANTONIO POLICE DEPARTMENT,SAPD21088778,BEXAR,2021-05-12,1,29.48294083,-98.49926231,1,4 - PEDESTRIAN
18266560,SAN ANTONIO POLICE DEPARTMENT,SAPD21089853,BEXAR,2021-05-13,1,29.42174497,-98.52776231,1,4 - PEDESTRIAN
18291956,SAN ANTONIO POLICE DEPARTMENT,SAPD21090621,BEXAR,2021-05-14,1,29.31687008,-98.60869918,1,4 - PEDESTRIAN
18282498,SAN ANTONIO POLICE DEPARTMENT,SAPD21091511,BEXAR,2021-05-16,1,29.60858813,-98.51380889,1,4 - PEDESTRIAN
18282863,SAN ANTONIO POLICE DEPARTMENT,SAPD21097675,BEXAR,2021-05-24,1,29.41946497,-98.45229232,1,4 - PEDESTRIAN
18281945,KIRBY POLICE DEPARTMENT,K21-050083,BEXAR,2021-05-25,1,29.46143218,-98.39761351,1,4 - PEDESTRIAN
18307087,SAN ANTONIO POLICE DEPARTMENT,SAPD21098785,BEXAR,2021-05-25,1,29.52572594,-98.41103467,1,4 - PEDESTRIAN
18287723,BEXAR COUNTY LAW ENFORCEMENT,2021-BCSO-010048,BEXAR,2021-05-31,1,29.49335213,-98.3309729,1,4 - PEDESTRIAN
18314097,SAN ANTONIO POLICE DEPARTMENT,SAPD21104778,BEXAR,2021-06-03,1,29.47569587,-98.69855713,1,4 - PEDESTRIAN
18297050,SAN ANTONIO POLICE DEPARTMENT,SAPD21106187,BEXAR,2021-06-04,1,29.47387545,-98.69738882,1,4 - PEDESTRIAN
18305314,SAN ANTONIO POLICE DEPARTMENT,SAPD21106398,BEXAR,2021-06-05,1,29.33648978,-98.62309134,1,4 - PEDESTRIAN
18304672,BEXAR COUNTY LAW ENFORCEMENT,2021-BCSO-010460,BEXAR,2021-06-06,1,29.20015488,-98.39795878,1,4 - PEDESTRIAN
18304637,SAN ANTONIO POLICE DEPARTMENT,SAPD21109944,BEXAR,2021-06-10,1,29.44467281,-98.52011153,1,4 - PEDESTRIAN
18304961,SAN ANTONIO POLICE DEPARTMENT,SAPD21110601,BEXAR,2021-06-11,1,29.56467398,-98.59146654,1,4 - PEDESTRIAN
18314098,SAN ANTONIO POLICE DEPARTMENT,SAPD21111408,BEXAR,2021-06-11,1,29.41480498,-98.5618123,1,4 - PEDESTRIAN
18324572,SAN ANTONIO POLICE DEPARTMENT,SAPD21114043,BEXAR,2021-06-15,1,29.48772133,-98.53499277,1,4 - PEDESTRIAN
18335553,SAN ANTONIO POLICE DEPARTMENT,SAPD21122333,BEXAR,2021-06-26,1,29.49512801,-98.55320717,1,4 - PEDESTRIAN
